is,431,B,8,8,0.70,477.26, Time in seconds =                     0.70,B,  Mop/s total     =                   477.26,,,,    MPICC        = mpicc,
is,641,B,8,8,0.58,576.61, Time in seconds =                     0.58,B,  Mop/s total     =                   576.61,,,,    MPICC        = mpicc,
