is,431,S,8,8,0.00,556.32, Time in seconds =                     0.00,S,  Mop/s total     =                   556.32,,,,    MPICC        = mpicc,
is,641,S,8,8,0.00,602.27, Time in seconds =                     0.00,S,  Mop/s total     =                   602.27,,,,    MPICC        = mpicc,
