1,0.00,178.44
2,0.01,111.32
4,0.00,169.86
8,0.00,236.93
12,0.00,269.46
16,0.00,259.93
24,0.00,252.08
32,0.10,6.76
40,0.01,110.39
44,0.01,75.33
52,0.01,65.30
