1,0.00,191.41
2,0.00,225.37
4,0.00,161.97
8,0.00,157.58
12,0.00,184.70
16,0.00,254.42
24,0.00,252.07
32,0.00,263.85
40,0.03,23.45
44,0.00,201.15
52,0.01,76.40
