1,64.80,2402.73
2,32.46,4795.97
4,16.68,9336.30
8,8.20,18984.25
12,6.76,23020.62
16,6.53,23833.74
24,7.59,20513.33
32,6.88,22638.75
40,6.94,22422.77
44,8.81,17671.12
52,8.56,18198.20
