1,4.15,80.90
2,2.11,159.24
4,1.32,254.05
8,0.65,519.55
12,0.45,749.57
16,0.46,737.22
24,0.32,1038.09
32,0.51,659.52
40,0.35,969.20
44,0.33,1019.60
52,0.32,1043.62
