mg,431,S,8,8,0.00,5733.83, Time in seconds =                     0.00,S,  Mop/s total     =                  5733.83,,    MPIF77       = mpif77,    FFLAGS       = -O -O3,,    FLINKFLAGS   = -O -O3
mg,431,S,8,8,0.00,6018.47, Time in seconds =                     0.00,S,  Mop/s total     =                  6018.47,,    MPIF77       = mpif77,    FFLAGS       = -O -O3,,    FLINKFLAGS   = -O -O3
mg,431,S,8,8,0.00,6101.38, Time in seconds =                     0.00,S,  Mop/s total     =                  6101.38,,    MPIF77       = mpif77,    FFLAGS       = -O -O3,,    FLINKFLAGS   = -O -O3
mg,431,S,8,8,0.00,6195.03, Time in seconds =                     0.00,S,  Mop/s total     =                  6195.03,,    MPIF77       = mpif77,    FFLAGS       = -O -O3,,    FLINKFLAGS   = -O -O3
mg,431,S,8,8,0.00,6225.27, Time in seconds =                     0.00,S,  Mop/s total     =                  6225.27,,    MPIF77       = mpif77,    FFLAGS       = -O -O3,,    FLINKFLAGS   = -O -O3
