is,431,1,C,1,16.44,81.66, Time in seconds =                    16.44,C,  Mop/s total     =                    81.66,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,431,12,C,12,1.66,810.17, Time in seconds =                     1.66,C,  Mop/s total     =                   810.17,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,431,16,C,16,1.90,705.15, Time in seconds =                     1.90,C,  Mop/s total     =                   705.15,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,431,2,C,2,9.19,146.06, Time in seconds =                     9.19,C,  Mop/s total     =                   146.06,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,431,24,C,24,1.36,985.32, Time in seconds =                     1.36,C,  Mop/s total     =                   985.32,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,431,32,C,32,1.60,840.49, Time in seconds =                     1.60,C,  Mop/s total     =                   840.49,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,431,4,C,4,4.65,288.72, Time in seconds =                     4.65,C,  Mop/s total     =                   288.72,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,431,8,C,8,2.38,563.60, Time in seconds =                     2.38,C,  Mop/s total     =                   563.60,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,1,C,1,18.54,72.38, Time in seconds =                    18.54,C,  Mop/s total     =                    72.38,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,12,C,12,1.84,728.74, Time in seconds =                     1.84,C,  Mop/s total     =                   728.74,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,16,C,16,2.01,668.53, Time in seconds =                     2.01,C,  Mop/s total     =                   668.53,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,2,C,2,10.85,123.71, Time in seconds =                    10.85,C,  Mop/s total     =                   123.71,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,24,C,24,1.40,959.39, Time in seconds =                     1.40,C,  Mop/s total     =                   959.39,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,32,C,32,1.11,1204.06, Time in seconds =                     1.11,C,  Mop/s total     =                  1204.06,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,4,C,4,5.67,236.67, Time in seconds =                     5.67,C,  Mop/s total     =                   236.67,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,40,C,40,1.49,900.40, Time in seconds =                     1.49,C,  Mop/s total     =                   900.40,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,44,C,44,1.35,992.51, Time in seconds =                     1.35,C,  Mop/s total     =                   992.51,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,52,C,52,1.33,1008.67, Time in seconds =                     1.33,C,  Mop/s total     =                  1008.67,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,8,C,8,2.70,497.50, Time in seconds =                     2.70,C,  Mop/s total     =                   497.50,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,652,1,C,1,15.10,88.89, Time in seconds =                    15.10,C,  Mop/s total     =                    88.89,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,652,12,C,12,1.71,785.10, Time in seconds =                     1.71,C,  Mop/s total     =                   785.10,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,652,16,C,16,1.29,1039.58, Time in seconds =                     1.29,C,  Mop/s total     =                  1039.58,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,652,2,C,2,10.70,125.45, Time in seconds =                    10.70,C,  Mop/s total     =                   125.45,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,652,24,C,24,1.22,1102.91, Time in seconds =                     1.22,C,  Mop/s total     =                  1102.91,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,652,32,C,32,0.97,1378.43, Time in seconds =                     0.97,C,  Mop/s total     =                  1378.43,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,652,4,C,4,5.67,236.77, Time in seconds =                     5.67,C,  Mop/s total     =                   236.77,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
