mg,662,1,B,1,7.00,2780.27, Time in seconds =                     7.00,B,  Mop/s total     =                  2780.27,,    F77          = gfortran,    FFLAGS       = -O3 -fopenmp -mcmodel=medium,,
mg,662,12,B,12,0.87,22346.00, Time in seconds =                     0.87,B,  Mop/s total     =                 22346.00,,    F77          = gfortran,    FFLAGS       = -O3 -fopenmp -mcmodel=medium,,
mg,662,16,B,16,0.82,23729.47, Time in seconds =                     0.82,B,  Mop/s total     =                 23729.47,,    F77          = gfortran,    FFLAGS       = -O3 -fopenmp -mcmodel=medium,,
mg,662,2,B,2,3.57,5444.74, Time in seconds =                     3.57,B,  Mop/s total     =                  5444.74,,    F77          = gfortran,    FFLAGS       = -O3 -fopenmp -mcmodel=medium,,
mg,662,24,B,24,1.03,18955.43, Time in seconds =                     1.03,B,  Mop/s total     =                 18955.43,,    F77          = gfortran,    FFLAGS       = -O3 -fopenmp -mcmodel=medium,,
mg,662,32,B,32,0.90,21572.44, Time in seconds =                     0.90,B,  Mop/s total     =                 21572.44,,    F77          = gfortran,    FFLAGS       = -O3 -fopenmp -mcmodel=medium,,
mg,662,4,B,4,1.99,9763.62, Time in seconds =                     1.99,B,  Mop/s total     =                  9763.62,,    F77          = gfortran,    FFLAGS       = -O3 -fopenmp -mcmodel=medium,,
mg,662,40,B,40,0.98,19879.71, Time in seconds =                     0.98,B,  Mop/s total     =                 19879.71,,    F77          = gfortran,    FFLAGS       = -O3 -fopenmp -mcmodel=medium,,
mg,662,44,B,44,1.02,19039.97, Time in seconds =                     1.02,B,  Mop/s total     =                 19039.97,,    F77          = gfortran,    FFLAGS       = -O3 -fopenmp -mcmodel=medium,,
mg,662,48,B,48,0.97,19965.89, Time in seconds =                     0.97,B,  Mop/s total     =                 19965.89,,    F77          = gfortran,    FFLAGS       = -O3 -fopenmp -mcmodel=medium,,
mg,662,52,B,52,1.42,13746.76, Time in seconds =                     1.42,B,  Mop/s total     =                 13746.76,,    F77          = gfortran,    FFLAGS       = -O3 -fopenmp -mcmodel=medium,,
mg,662,8,B,8,1.11,17610.73, Time in seconds =                     1.11,B,  Mop/s total     =                 17610.73,,    F77          = gfortran,    FFLAGS       = -O3 -fopenmp -mcmodel=medium,,
