is,431,1,B,1,3.56,94.21, Time in seconds =                     3.56,B,  Mop/s total     =                    94.21,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,431,12,B,12,0.44,760.69, Time in seconds =                     0.44,B,  Mop/s total     =                   760.69,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,431,16,B,16,0.43,777.07, Time in seconds =                     0.43,B,  Mop/s total     =                   777.07,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,431,2,B,2,2.08,161.53, Time in seconds =                     2.08,B,  Mop/s total     =                   161.53,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,431,24,B,24,0.31,1072.10, Time in seconds =                     0.31,B,  Mop/s total     =                  1072.10,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,431,32,B,32,0.37,904.96, Time in seconds =                     0.37,B,  Mop/s total     =                   904.96,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,431,4,B,4,1.05,318.46, Time in seconds =                     1.05,B,  Mop/s total     =                   318.46,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,431,8,B,8,0.54,619.53, Time in seconds =                     0.54,B,  Mop/s total     =                   619.53,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,1,B,1,4.12,81.47, Time in seconds =                     4.12,B,  Mop/s total     =                    81.47,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,12,B,12,0.42,798.54, Time in seconds =                     0.42,B,  Mop/s total     =                   798.54,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,16,B,16,0.45,747.28, Time in seconds =                     0.45,B,  Mop/s total     =                   747.28,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,2,B,2,2.43,138.03, Time in seconds =                     2.43,B,  Mop/s total     =                   138.03,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,24,B,24,0.31,1076.38, Time in seconds =                     0.31,B,  Mop/s total     =                  1076.38,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,32,B,32,0.25,1319.35, Time in seconds =                     0.25,B,  Mop/s total     =                  1319.35,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,4,B,4,1.22,274.81, Time in seconds =                     1.22,B,  Mop/s total     =                   274.81,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,40,B,40,0.33,1017.08, Time in seconds =                     0.33,B,  Mop/s total     =                  1017.08,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,44,B,44,0.32,1048.98, Time in seconds =                     0.32,B,  Mop/s total     =                  1048.98,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,52,B,52,0.31,1082.12, Time in seconds =                     0.31,B,  Mop/s total     =                  1082.12,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,8,B,8,0.63,534.16, Time in seconds =                     0.63,B,  Mop/s total     =                   534.16,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,652,1,B,1,3.40,98.65, Time in seconds =                     3.40,B,  Mop/s total     =                    98.65,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,652,12,B,12,0.39,863.76, Time in seconds =                     0.39,B,  Mop/s total     =                   863.76,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,652,16,B,16,0.30,1110.78, Time in seconds =                     0.30,B,  Mop/s total     =                  1110.78,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,652,2,B,2,2.43,137.89, Time in seconds =                     2.43,B,  Mop/s total     =                   137.89,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,652,24,B,24,0.28,1177.46, Time in seconds =                     0.28,B,  Mop/s total     =                  1177.46,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
